date,service,region,team,env,cost_usd,project_id
2026-02-19,Cloud Storage,us-central1,Data,prod,18.81,cloudgaze-prod-99
2026-02-19,Kubernetes Engine,europe-west1,DevOps,prod,50.11,cloudgaze-prod-99
2026-02-19,Kubernetes Engine,europe-west1,DevOps,staging,26.39,cloudgaze-prod-99
2026-02-19,BigQuery,us-central1,Data,prod,19.39,cloudgaze-prod-99
2026-02-20,Compute Engine,us-central1,Backend,prod,47.69,cloudgaze-prod-99
2026-02-20,Compute Engine,us-central1,Backend,dev,14.71,cloudgaze-prod-99
2026-02-20,Cloud SQL,us-central1,Database,prod,52.94,cloudgaze-prod-99
2026-02-20,Cloud SQL,us-central1,Database,staging,22.15,cloudgaze-prod-99
2026-02-20,Cloud Storage,us-central1,Data,prod,19.36,cloudgaze-prod-99
2026-02-20,Kubernetes Engine,europe-west1,DevOps,prod,59.11,cloudgaze-prod-99
2026-02-20,Kubernetes Engine,europe-west1,DevOps,staging,22.17,cloudgaze-prod-99
2026-02-20,BigQuery,us-central1,Data,prod,20.5,cloudgaze-prod-99
2026-02-21,Compute Engine,us-central1,Backend,prod,49.44,cloudgaze-prod-99
2026-02-21,Compute Engine,us-central1,Backend,dev,15.38,cloudgaze-prod-99
2026-02-21,Cloud SQL,us-central1,Database,prod,49.58,cloudgaze-prod-99
2026-02-21,Cloud SQL,us-central1,Database,staging,21.34,cloudgaze-prod-99
2026-02-21,Cloud Storage,us-central1,Data,prod,18.28,cloudgaze-prod-99
2026-02-21,Kubernetes Engine,europe-west1,DevOps,prod,63.74,cloudgaze-prod-99
2026-02-21,Kubernetes Engine,europe-west1,DevOps,staging,24.72,cloudgaze-prod-99
2026-02-21,BigQuery,us-central1,Data,prod,32.54,cloudgaze-prod-99
2026-02-22,Compute Engine,us-central1,Backend,prod,41.48,cloudgaze-prod-99
2026-02-22,Compute Engine,us-central1,Backend,dev,12.99,cloudgaze-prod-99
2026-02-22,Cloud SQL,us-central1,Database,prod,51.85,cloudgaze-prod-99
2026-02-22,Cloud SQL,us-central1,Database,staging,19.52,cloudgaze-prod-99
2026-02-22,Cloud Storage,us-central1,Data,prod,20.73,cloudgaze-prod-99
2026-02-22,Kubernetes Engine,europe-west1,DevOps,prod,66.87,cloudgaze-prod-99
2026-02-22,Kubernetes Engine,europe-west1,DevOps,staging,26.83,cloudgaze-prod-99
2026-02-22,BigQuery,us-central1,Data,prod,34.25,cloudgaze-prod-99
2026-02-23,Compute Engine,us-central1,Backend,prod,43.66,cloudgaze-prod-99
2026-02-23,Compute Engine,us-central1,Backend,dev,13.04,cloudgaze-prod-99
2026-02-23,Cloud SQL,us-central1,Database,prod,54.94,cloudgaze-prod-99
2026-02-23,Cloud SQL,us-central1,Database,staging,21.3,cloudgaze-prod-99
2026-02-23,Cloud Storage,us-central1,Data,prod,20.35,cloudgaze-prod-99
2026-02-23,Kubernetes Engine,europe-west1,DevOps,prod,58.54,cloudgaze-prod-99
2026-02-23,Kubernetes Engine,europe-west1,DevOps,staging,28.08,cloudgaze-prod-99
2026-02-23,BigQuery,us-central1,Data,prod,25.08,cloudgaze-prod-99
2026-02-24,Compute Engine,us-central1,Backend,prod,51.91,cloudgaze-prod-99
2026-02-24,Compute Engine,us-central1,Backend,dev,16.26,cloudgaze-prod-99
2026-02-24,Cloud SQL,us-central1,Database,prod,55.81,cloudgaze-prod-99
2026-02-24,Cloud SQL,us-central1,Database,staging,20.66,cloudgaze-prod-99
2026-02-24,Cloud Storage,us-central1,Data,prod,19.5,cloudgaze-prod-99
2026-02-24,Kubernetes Engine,europe-west1,DevOps,prod,62.99,cloudgaze-prod-99
2026-02-24,Kubernetes Engine,europe-west1,DevOps,staging,23.04,cloudgaze-prod-99
2026-02-24,BigQuery,us-central1,Data,prod,18.43,cloudgaze-prod-99
2026-02-25,Compute Engine,us-central1,Backend,prod,45.87,cloudgaze-prod-99
2026-02-25,Compute Engine,us-central1,Backend,dev,11.67,cloudgaze-prod-99
2026-02-25,Cloud SQL,us-central1,Database,prod,51.45,cloudgaze-prod-99
2026-02-25,Cloud SQL,us-central1,Database,staging,23.04,cloudgaze-prod-99
2026-02-25,Cloud Storage,us-central1,Data,prod,19.12,cloudgaze-prod-99
2026-02-25,Kubernetes Engine,europe-west1,DevOps,prod,66.09,cloudgaze-prod-99
2026-02-25,Kubernetes Engine,europe-west1,DevOps,staging,24.5,cloudgaze-prod-99
2026-02-25,BigQuery,us-central1,Data,prod,26.51,cloudgaze-prod-99
2026-02-26,Compute Engine,us-central1,Backend,prod,38.16,cloudgaze-prod-99
2026-02-26,Compute Engine,us-central1,Backend,dev,12.17,cloudgaze-prod-99
2026-02-26,Cloud SQL,us-central1,Database,prod,56.12,cloudgaze-prod-99
2026-02-26,Cloud SQL,us-central1,Database,staging,21.84,cloudgaze-prod-99
2026-02-26,Cloud Storage,us-central1,Data,prod,19.38,cloudgaze-prod-99
2026-02-26,Kubernetes Engine,europe-west1,DevOps,prod,62.01,cloudgaze-prod-99
2026-02-26,Kubernetes Engine,europe-west1,DevOps,staging,30.93,cloudgaze-prod-99
2026-02-26,BigQuery,us-central1,Data,prod,24.79,cloudgaze-prod-99
2026-02-27,Compute Engine,us-central1,Backend,prod,46.91,cloudgaze-prod-99
2026-02-27,Compute Engine,us-central1,Backend,dev,14.13,cloudgaze-prod-99
2026-02-27,Cloud SQL,us-central1,Database,prod,54.79,cloudgaze-prod-99
2026-02-27,Cloud SQL,us-central1,Database,staging,21.79,cloudgaze-prod-99
2026-02-27,Cloud Storage,us-central1,Data,prod,17.82,cloudgaze-prod-99
2026-02-27,Kubernetes Engine,europe-west1,DevOps,prod,63.55,cloudgaze-prod-99
2026-02-27,Kubernetes Engine,europe-west1,DevOps,staging,26.64,cloudgaze-prod-99
2026-02-27,BigQuery,us-central1,Data,prod,26.75,cloudgaze-prod-99
2026-02-28,Compute Engine,us-central1,Backend,prod,40.64,cloudgaze-prod-99
2026-02-28,Compute Engine,us-central1,Backend,dev,15.52,cloudgaze-prod-99
2026-02-28,Cloud SQL,us-central1,Database,prod,54.79,cloudgaze-prod-99
2026-02-28,Cloud SQL,us-central1,Database,staging,22.72,cloudgaze-prod-99
2026-02-28,Cloud Storage,us-central1,Data,prod,19.57,cloudgaze-prod-99
2026-02-28,Kubernetes Engine,europe-west1,DevOps,prod,67.1,cloudgaze-prod-99
2026-02-28,Kubernetes Engine,europe-west1,DevOps,staging,25.06,cloudgaze-prod-99
2026-02-28,BigQuery,us-central1,Data,prod,27.05,cloudgaze-prod-99
2026-03-01,Compute Engine,us-central1,Backend,prod,45.64,cloudgaze-prod-99
2026-03-01,Compute Engine,us-central1,Backend,dev,11.16,cloudgaze-prod-99
2026-03-01,Cloud SQL,us-central1,Database,prod,52.42,cloudgaze-prod-99
2026-03-01,Cloud SQL,us-central1,Database,staging,20.21,cloudgaze-prod-99
2026-03-01,Cloud Storage,us-central1,Data,prod,21.03,cloudgaze-prod-99
2026-03-01,Kubernetes Engine,europe-west1,DevOps,prod,64.51,cloudgaze-prod-99
2026-03-01,Kubernetes Engine,europe-west1,DevOps,staging,30.21,cloudgaze-prod-99
2026-03-01,BigQuery,us-central1,Data,prod,16.77,cloudgaze-prod-99
2026-03-02,Compute Engine,us-central1,Backend,prod,36.53,cloudgaze-prod-99
2026-03-02,Compute Engine,us-central1,Backend,dev,13.57,cloudgaze-prod-99
2026-03-02,Cloud SQL,us-central1,Database,prod,53.91,cloudgaze-prod-99
2026-03-02,Cloud SQL,us-central1,Database,staging,21.91,cloudgaze-prod-99
2026-03-02,Cloud Storage,us-central1,Data,prod,18.61,cloudgaze-prod-99
2026-03-02,Kubernetes Engine,europe-west1,DevOps,prod,59.2,cloudgaze-prod-99
2026-03-02,Kubernetes Engine,europe-west1,DevOps,staging,30.61,cloudgaze-prod-99
2026-03-02,BigQuery,us-central1,Data,prod,26.4,cloudgaze-prod-99
2026-03-03,Compute Engine,us-central1,Backend,prod,42.73,cloudgaze-prod-99
2026-03-03,Compute Engine,us-central1,Backend,dev,14.77,cloudgaze-prod-99
2026-03-03,Cloud SQL,us-central1,Database,prod,52.37,cloudgaze-prod-99
2026-03-03,Cloud SQL,us-central1,Database,staging,19.47,cloudgaze-prod-99
2026-03-03,Cloud Storage,us-central1,Data,prod,18.95,cloudgaze-prod-99
2026-03-03,Kubernetes Engine,europe-west1,DevOps,prod,64.87,cloudgaze-prod-99
2026-03-03,Kubernetes Engine,europe-west1,DevOps,staging,20.2,cloudgaze-prod-99
2026-03-03,BigQuery,us-central1,Data,prod,31.67,cloudgaze-prod-99
2026-03-04,Compute Engine,us-central1,Backend,prod,44.34,cloudgaze-prod-99
2026-03-04,Compute Engine,us-central1,Backend,dev,15.96,cloudgaze-prod-99
2026-03-04,Cloud SQL,us-central1,Database,prod,50.82,cloudgaze-prod-99
2026-03-04,Cloud SQL,us-central1,Database,staging,21.57,cloudgaze-prod-99
2026-03-04,Cloud Storage,us-central1,Data,prod,19.32,cloudgaze-prod-99
2026-03-04,Kubernetes Engine,europe-west1,DevOps,prod,69.45,cloudgaze-prod-99
2026-03-04,Kubernetes Engine,europe-west1,DevOps,staging,24.24,cloudgaze-prod-99
2026-03-04,BigQuery,us-central1,Data,prod,44.21,cloudgaze-prod-99
2026-03-05,Compute Engine,us-central1,Backend,prod,43.27,cloudgaze-prod-99
2026-03-05,Compute Engine,us-central1,Backend,dev,14.43,cloudgaze-prod-99
2026-03-05,Cloud SQL,us-central1,Database,prod,53.91,cloudgaze-prod-99
2026-03-05,Cloud SQL,us-central1,Database,staging,19.64,cloudgaze-prod-99
2026-03-05,Cloud Storage,us-central1,Data,prod,20.51,cloudgaze-prod-99
2026-03-05,Kubernetes Engine,europe-west1,DevOps,prod,62.0,cloudgaze-prod-99
2026-03-05,Kubernetes Engine,europe-west1,DevOps,staging,22.69,cloudgaze-prod-99
2026-03-05,BigQuery,us-central1,Data,prod,34.26,cloudgaze-prod-99
2026-03-06,Compute Engine,us-central1,Backend,prod,50.41,cloudgaze-prod-99
2026-03-06,Compute Engine,us-central1,Backend,dev,11.9,cloudgaze-prod-99
2026-03-06,Cloud SQL,us-central1,Database,prod,57.19,cloudgaze-prod-99
2026-03-06,Cloud SQL,us-central1,Database,staging,20.4,cloudgaze-prod-99
2026-03-06,Cloud Storage,us-central1,Data,prod,19.71,cloudgaze-prod-99
2026-03-06,Kubernetes Engine,europe-west1,DevOps,prod,64.86,cloudgaze-prod-99
2026-03-06,Kubernetes Engine,europe-west1,DevOps,staging,24.88,cloudgaze-prod-99
2026-03-06,BigQuery,us-central1,Data,prod,23.8,cloudgaze-prod-99
2026-03-07,Compute Engine,us-central1,Backend,prod,51.11,cloudgaze-prod-99
2026-03-07,Compute Engine,us-central1,Backend,dev,13.58,cloudgaze-prod-99
2026-03-07,Cloud SQL,us-central1,Database,prod,55.59,cloudgaze-prod-99
2026-03-07,Cloud SQL,us-central1,Database,staging,22.59,cloudgaze-prod-99
2026-03-07,Cloud Storage,us-central1,Data,prod,19.6,cloudgaze-prod-99
2026-03-07,Kubernetes Engine,europe-west1,DevOps,prod,57.84,cloudgaze-prod-99
2026-03-07,Kubernetes Engine,europe-west1,DevOps,staging,26.45,cloudgaze-prod-99
2026-03-07,BigQuery,us-central1,Data,prod,44.06,cloudgaze-prod-99
2026-03-08,Compute Engine,us-central1,Backend,prod,47.27,cloudgaze-prod-99
2026-03-08,Compute Engine,us-central1,Backend,dev,14.03,cloudgaze-prod-99
2026-03-08,Cloud SQL,us-central1,Database,prod,54.31,cloudgaze-prod-99
2026-03-08,Cloud SQL,us-central1,Database,staging,23.19,cloudgaze-prod-99
2026-03-08,Cloud Storage,us-central1,Data,prod,22.17,cloudgaze-prod-99
2026-03-08,Kubernetes Engine,europe-west1,DevOps,prod,51.49,cloudgaze-prod-99
2026-03-08,Kubernetes Engine,europe-west1,DevOps,staging,27.3,cloudgaze-prod-99
2026-03-08,BigQuery,us-central1,Data,prod,40.44,cloudgaze-prod-99
2026-03-09,Compute Engine,us-central1,Backend,prod,42.36,cloudgaze-prod-99
2026-03-09,Compute Engine,us-central1,Backend,dev,13.86,cloudgaze-prod-99
2026-03-09,Cloud SQL,us-central1,Database,prod,59.08,cloudgaze-prod-99
2026-03-09,Cloud SQL,us-central1,Database,staging,19.2,cloudgaze-prod-99
2026-03-09,Cloud Storage,us-central1,Data,prod,20.94,cloudgaze-prod-99
2026-03-09,Kubernetes Engine,europe-west1,DevOps,prod,66.92,cloudgaze-prod-99
2026-03-09,Kubernetes Engine,europe-west1,DevOps,staging,28.63,cloudgaze-prod-99
2026-03-09,BigQuery,us-central1,Data,prod,36.16,cloudgaze-prod-99
2026-03-10,Compute Engine,us-central1,Backend,prod,45.3,cloudgaze-prod-99
2026-03-10,Compute Engine,us-central1,Backend,dev,9.59,cloudgaze-prod-99
2026-03-10,Cloud SQL,us-central1,Database,prod,53.66,cloudgaze-prod-99
2026-03-10,Cloud SQL,us-central1,Database,staging,19.54,cloudgaze-prod-99
2026-03-10,Cloud Storage,us-central1,Data,prod,19.58,cloudgaze-prod-99
2026-03-10,Kubernetes Engine,europe-west1,DevOps,prod,67.77,cloudgaze-prod-99
2026-03-10,Kubernetes Engine,europe-west1,DevOps,staging,26.09,cloudgaze-prod-99
2026-03-10,BigQuery,us-central1,Data,prod,31.52,cloudgaze-prod-99
2026-03-11,Compute Engine,us-central1,Backend,prod,40.99,cloudgaze-prod-99
2026-03-11,Compute Engine,us-central1,Backend,dev,11.15,cloudgaze-prod-99
2026-03-11,Cloud SQL,us-central1,Database,prod,55.06,cloudgaze-prod-99
2026-03-11,Cloud SQL,us-central1,Database,staging,21.32,cloudgaze-prod-99
2026-03-11,Cloud Storage,us-central1,Data,prod,18.92,cloudgaze-prod-99
2026-03-11,Kubernetes Engine,europe-west1,DevOps,prod,67.62,cloudgaze-prod-99
2026-03-11,Kubernetes Engine,europe-west1,DevOps,staging,24.07,cloudgaze-prod-99
2026-03-11,BigQuery,us-central1,Data,prod,39.93,cloudgaze-prod-99
2026-03-12,Compute Engine,us-central1,Backend,prod,44.57,cloudgaze-prod-99
2026-03-12,Compute Engine,us-central1,Backend,dev,12.27,cloudgaze-prod-99
2026-03-12,Cloud SQL,us-central1,Database,prod,51.51,cloudgaze-prod-99
2026-03-12,Cloud SQL,us-central1,Database,staging,21.84,cloudgaze-prod-99
2026-03-12,Cloud Storage,us-central1,Data,prod,18.3,cloudgaze-prod-99
2026-03-12,Kubernetes Engine,europe-west1,DevOps,prod,60.82,cloudgaze-prod-99
2026-03-12,Kubernetes Engine,europe-west1,DevOps,staging,27.18,cloudgaze-prod-99
2026-03-12,BigQuery,us-central1,Data,prod,29.31,cloudgaze-prod-99
2026-03-13,Compute Engine,us-central1,Backend,prod,42.59,cloudgaze-prod-99
2026-03-13,Compute Engine,us-central1,Backend,dev,15.98,cloudgaze-prod-99
2026-03-13,Cloud SQL,us-central1,Database,prod,57.18,cloudgaze-prod-99
2026-03-13,Cloud SQL,us-central1,Database,staging,22.86,cloudgaze-prod-99
2026-03-13,Cloud Storage,us-central1,Data,prod,18.74,cloudgaze-prod-99
2026-03-13,Kubernetes Engine,europe-west1,DevOps,prod,61.38,cloudgaze-prod-99
2026-03-13,Kubernetes Engine,europe-west1,DevOps,staging,26.66,cloudgaze-prod-99
2026-03-13,BigQuery,us-central1,Data,prod,28.11,cloudgaze-prod-99
2026-03-14,Compute Engine,us-central1,Backend,prod,49.31,cloudgaze-prod-99
2026-03-14,Compute Engine,us-central1,Backend,dev,15.42,cloudgaze-prod-99
2026-03-14,Cloud SQL,us-central1,Database,prod,55.93,cloudgaze-prod-99
2026-03-14,Cloud SQL,us-central1,Database,staging,20.33,cloudgaze-prod-99
2026-03-14,Cloud Storage,us-central1,Data,prod,18.49,cloudgaze-prod-99
2026-03-14,Kubernetes Engine,europe-west1,DevOps,prod,62.58,cloudgaze-prod-99
2026-03-14,Kubernetes Engine,europe-west1,DevOps,staging,23.49,cloudgaze-prod-99
2026-03-14,BigQuery,us-central1,Data,prod,34.07,cloudgaze-prod-99
2026-03-15,Compute Engine,us-central1,Backend,prod,39.79,cloudgaze-prod-99
2026-03-15,Compute Engine,us-central1,Backend,dev,18.04,cloudgaze-prod-99
2026-03-15,Cloud SQL,us-central1,Database,prod,52.54,cloudgaze-prod-99
2026-03-15,Cloud SQL,us-central1,Database,staging,19.98,cloudgaze-prod-99
2026-03-15,Cloud Storage,us-central1,Data,prod,21.1,cloudgaze-prod-99
2026-03-15,Kubernetes Engine,europe-west1,DevOps,prod,64.23,cloudgaze-prod-99
2026-03-15,Kubernetes Engine,europe-west1,DevOps,staging,28.56,cloudgaze-prod-99
2026-03-15,BigQuery,us-central1,Data,prod,44.53,cloudgaze-prod-99
2026-03-16,Compute Engine,us-central1,Backend,prod,49.11,cloudgaze-prod-99
2026-03-16,Compute Engine,us-central1,Backend,dev,16.86,cloudgaze-prod-99
2026-03-16,Cloud SQL,us-central1,Database,prod,58.37,cloudgaze-prod-99
2026-03-16,Cloud SQL,us-central1,Database,staging,21.22,cloudgaze-prod-99
2026-03-16,Cloud Storage,us-central1,Data,prod,19.98,cloudgaze-prod-99
2026-03-16,Kubernetes Engine,europe-west1,DevOps,prod,70.21,cloudgaze-prod-99
2026-03-16,Kubernetes Engine,europe-west1,DevOps,staging,26.12,cloudgaze-prod-99
2026-03-16,BigQuery,us-central1,Data,prod,27.15,cloudgaze-prod-99
2026-03-17,Compute Engine,us-central1,Backend,prod,43.8,cloudgaze-prod-99
2026-03-17,Compute Engine,us-central1,Backend,dev,13.96,cloudgaze-prod-99
2026-03-17,Cloud SQL,us-central1,Database,prod,58.66,cloudgaze-prod-99
2026-03-17,Cloud SQL,us-central1,Database,staging,22.43,cloudgaze-prod-99
2026-03-17,Cloud Storage,us-central1,Data,prod,18.38,cloudgaze-prod-99
2026-03-17,Kubernetes Engine,europe-west1,DevOps,prod,66.35,cloudgaze-prod-99
2026-03-17,Kubernetes Engine,europe-west1,DevOps,staging,28.23,cloudgaze-prod-99
2026-03-17,BigQuery,us-central1,Data,prod,34.95,cloudgaze-prod-99
2026-03-18,Compute Engine,us-central1,Backend,prod,47.48,cloudgaze-prod-99
2026-03-18,Compute Engine,us-central1,Backend,dev,11.47,cloudgaze-prod-99
2026-03-18,Cloud SQL,us-central1,Database,prod,54.39,cloudgaze-prod-99
2026-03-18,Cloud SQL,us-central1,Database,staging,22.09,cloudgaze-prod-99
2026-03-18,Cloud Storage,us-central1,Data,prod,19.49,cloudgaze-prod-99
2026-03-18,Kubernetes Engine,europe-west1,DevOps,prod,59.18,cloudgaze-prod-99
2026-03-18,Kubernetes Engine,europe-west1,DevOps,staging,25.35,cloudgaze-prod-99
2026-03-18,BigQuery,us-central1,Data,prod,26.31,cloudgaze-prod-99
2026-03-19,Compute Engine,us-central1,Backend,prod,44.82,cloudgaze-prod-99
2026-03-19,Compute Engine,us-central1,Backend,dev,13.81,cloudgaze-prod-99
2026-03-19,Cloud SQL,us-central1,Database,prod,53.84,cloudgaze-prod-99
2026-03-19,Cloud SQL,us-central1,Database,staging,20.71,cloudgaze-prod-99
2026-03-19,Cloud Storage,us-central1,Data,prod,21.22,cloudgaze-prod-99
2026-03-19,Kubernetes Engine,europe-west1,DevOps,prod,59.26,cloudgaze-prod-99
2026-03-19,Kubernetes Engine,europe-west1,DevOps,staging,31.1,cloudgaze-prod-99
2026-03-19,BigQuery,us-central1,Data,prod,46.18,cloudgaze-prod-99
2026-03-20,Compute Engine,us-central1,Backend,prod,38.76,cloudgaze-prod-99
2026-03-20,Compute Engine,us-central1,Backend,dev,13.89,cloudgaze-prod-99
2026-03-20,Cloud SQL,us-central1,Database,prod,53.12,cloudgaze-prod-99
2026-03-20,Cloud SQL,us-central1,Database,staging,18.74,cloudgaze-prod-99
2026-03-20,Cloud Storage,us-central1,Data,prod,19.56,cloudgaze-prod-99
2026-03-20,Kubernetes Engine,europe-west1,DevOps,prod,69.93,cloudgaze-prod-99
2026-03-20,Kubernetes Engine,europe-west1,DevOps,staging,30.9,cloudgaze-prod-99
2026-03-20,BigQuery,us-central1,Data,prod,24.09,cloudgaze-prod-99
2026-03-21,Compute Engine,us-central1,Backend,prod,42.22,cloudgaze-prod-99
2026-03-21,Compute Engine,us-central1,Backend,dev,15.78,cloudgaze-prod-99
2026-03-21,Cloud SQL,us-central1,Database,prod,53.02,cloudgaze-prod-99
2026-03-21,Cloud SQL,us-central1,Database,staging,21.23,cloudgaze-prod-99
2026-03-21,Cloud Storage,us-central1,Data,prod,19.8,cloudgaze-prod-99
2026-03-21,Kubernetes Engine,europe-west1,DevOps,prod,59.8,cloudgaze-prod-99
2026-03-21,Kubernetes Engine,europe-west1,DevOps,staging,24.23,cloudgaze-prod-99
2026-03-21,BigQuery,us-central1,Data,prod,24.59,cloudgaze-prod-99
2026-03-22,Compute Engine,us-central1,Backend,prod,39.04,cloudgaze-prod-99
2026-03-22,Compute Engine,us-central1,Backend,dev,12.54,cloudgaze-prod-99
2026-03-22,Cloud SQL,us-central1,Database,prod,56.78,cloudgaze-prod-99
2026-03-22,Cloud SQL,us-central1,Database,staging,19.84,cloudgaze-prod-99
2026-03-22,Cloud Storage,us-central1,Data,prod,19.96,cloudgaze-prod-99
2026-03-22,Kubernetes Engine,europe-west1,DevOps,prod,63.03,cloudgaze-prod-99
2026-03-22,Kubernetes Engine,europe-west1,DevOps,staging,23.81,cloudgaze-prod-99
2026-03-22,BigQuery,us-central1,Data,prod,27.46,cloudgaze-prod-99
2026-03-23,Compute Engine,us-central1,Backend,prod,52.57,cloudgaze-prod-99
2026-03-23,Compute Engine,us-central1,Backend,dev,12.15,cloudgaze-prod-99
2026-03-23,Cloud SQL,us-central1,Database,prod,53.57,cloudgaze-prod-99
2026-03-23,Cloud SQL,us-central1,Database,staging,23.18,cloudgaze-prod-99
2026-03-23,Cloud Storage,us-central1,Data,prod,20.88,cloudgaze-prod-99
2026-03-23,Kubernetes Engine,europe-west1,DevOps,prod,73.58,cloudgaze-prod-99
2026-03-23,Kubernetes Engine,europe-west1,DevOps,staging,26.98,cloudgaze-prod-99
2026-03-23,BigQuery,us-central1,Data,prod,32.97,cloudgaze-prod-99
2026-03-24,Compute Engine,us-central1,Backend,prod,44.94,cloudgaze-prod-99
2026-03-24,Compute Engine,us-central1,Backend,dev,14.44,cloudgaze-prod-99
2026-03-24,Cloud SQL,us-central1,Database,prod,52.67,cloudgaze-prod-99
2026-03-24,Cloud SQL,us-central1,Database,staging,22.72,cloudgaze-prod-99
2026-03-24,Cloud Storage,us-central1,Data,prod,18.32,cloudgaze-prod-99
2026-03-24,Kubernetes Engine,europe-west1,DevOps,prod,67.9,cloudgaze-prod-99
2026-03-24,Kubernetes Engine,europe-west1,DevOps,staging,28.1,cloudgaze-prod-99
2026-03-24,BigQuery,us-central1,Data,prod,24.85,cloudgaze-prod-99
2026-03-25,Compute Engine,us-central1,Backend,prod,39.73,cloudgaze-prod-99
2026-03-25,Compute Engine,us-central1,Backend,dev,13.43,cloudgaze-prod-99
2026-03-25,Cloud SQL,us-central1,Database,prod,56.79,cloudgaze-prod-99
2026-03-25,Cloud SQL,us-central1,Database,staging,22.97,cloudgaze-prod-99
2026-03-25,Cloud Storage,us-central1,Data,prod,20.25,cloudgaze-prod-99
2026-03-25,Kubernetes Engine,europe-west1,DevOps,prod,55.95,cloudgaze-prod-99
2026-03-25,Kubernetes Engine,europe-west1,DevOps,staging,32.37,cloudgaze-prod-99
2026-03-25,BigQuery,us-central1,Data,prod,32.44,cloudgaze-prod-99
2026-03-26,Compute Engine,us-central1,Backend,prod,43.03,cloudgaze-prod-99
2026-03-26,Compute Engine,us-central1,Backend,dev,13.57,cloudgaze-prod-99
2026-03-26,Cloud SQL,us-central1,Database,prod,52.27,cloudgaze-prod-99
2026-03-26,Cloud SQL,us-central1,Database,staging,22.87,cloudgaze-prod-99
2026-03-26,Cloud Storage,us-central1,Data,prod,20.23,cloudgaze-prod-99
2026-03-26,Kubernetes Engine,europe-west1,DevOps,prod,64.61,cloudgaze-prod-99
2026-03-26,Kubernetes Engine,europe-west1,DevOps,staging,28.31,cloudgaze-prod-99
2026-03-26,BigQuery,us-central1,Data,prod,16.21,cloudgaze-prod-99
2026-03-27,Compute Engine,us-central1,Backend,prod,41.11,cloudgaze-prod-99
2026-03-27,Compute Engine,us-central1,Backend,dev,13.42,cloudgaze-prod-99
2026-03-27,Cloud SQL,us-central1,Database,prod,53.92,cloudgaze-prod-99
2026-03-27,Cloud SQL,us-central1,Database,staging,22.4,cloudgaze-prod-99
2026-03-27,Cloud Storage,us-central1,Data,prod,20.07,cloudgaze-prod-99
2026-03-27,Kubernetes Engine,europe-west1,DevOps,prod,65.78,cloudgaze-prod-99
2026-03-27,Kubernetes Engine,europe-west1,DevOps,staging,25.74,cloudgaze-prod-99
2026-03-27,BigQuery,us-central1,Data,prod,42.03,cloudgaze-prod-99
2026-03-28,Compute Engine,us-central1,Backend,prod,46.0,cloudgaze-prod-99
2026-03-28,Compute Engine,us-central1,Backend,dev,11.3,cloudgaze-prod-99
2026-03-28,Cloud SQL,us-central1,Database,prod,54.59,cloudgaze-prod-99
2026-03-28,Cloud SQL,us-central1,Database,staging,23.62,cloudgaze-prod-99
2026-03-28,Cloud Storage,us-central1,Data,prod,17.77,cloudgaze-prod-99
2026-03-28,Kubernetes Engine,europe-west1,DevOps,prod,65.19,cloudgaze-prod-99
2026-03-28,Kubernetes Engine,europe-west1,DevOps,staging,24.1,cloudgaze-prod-99
2026-03-28,BigQuery,us-central1,Data,prod,45.43,cloudgaze-prod-99
2026-03-29,Compute Engine,us-central1,Backend,prod,37.04,cloudgaze-prod-99
2026-03-29,Compute Engine,us-central1,Backend,dev,13.28,cloudgaze-prod-99
2026-03-29,Cloud SQL,us-central1,Database,prod,56.96,cloudgaze-prod-99
2026-03-29,Cloud SQL,us-central1,Database,staging,21.35,cloudgaze-prod-99
2026-03-29,Cloud Storage,us-central1,Data,prod,18.23,cloudgaze-prod-99
2026-03-29,Kubernetes Engine,europe-west1,DevOps,prod,70.56,cloudgaze-prod-99
2026-03-29,Kubernetes Engine,europe-west1,DevOps,staging,25.18,cloudgaze-prod-99
2026-03-29,BigQuery,us-central1,Data,prod,34.73,cloudgaze-prod-99
2026-03-30,Compute Engine,us-central1,Backend,prod,48.29,cloudgaze-prod-99
2026-03-30,Compute Engine,us-central1,Backend,dev,12.51,cloudgaze-prod-99
2026-03-30,Cloud SQL,us-central1,Database,prod,58.19,cloudgaze-prod-99
2026-03-30,Cloud SQL,us-central1,Database,staging,21.46,cloudgaze-prod-99
2026-03-30,Cloud Storage,us-central1,Data,prod,19.8,cloudgaze-prod-99
2026-03-30,Kubernetes Engine,europe-west1,DevOps,prod,53.21,cloudgaze-prod-99
2026-03-30,Kubernetes Engine,europe-west1,DevOps,staging,24.02,cloudgaze-prod-99
2026-03-30,BigQuery,us-central1,Data,prod,27.63,cloudgaze-prod-99
2026-03-31,Compute Engine,us-central1,Backend,prod,44.46,cloudgaze-prod-99
2026-03-31,Compute Engine,us-central1,Backend,dev,14.75,cloudgaze-prod-99
2026-03-31,Cloud SQL,us-central1,Database,prod,54.23,cloudgaze-prod-99
2026-03-31,Cloud SQL,us-central1,Database,staging,21.17,cloudgaze-prod-99
2026-03-31,Cloud Storage,us-central1,Data,prod,20.59,cloudgaze-prod-99
2026-03-31,Kubernetes Engine,europe-west1,DevOps,prod,60.93,cloudgaze-prod-99
2026-03-31,Kubernetes Engine,europe-west1,DevOps,staging,32.24,cloudgaze-prod-99
2026-03-31,BigQuery,us-central1,Data,prod,26.24,cloudgaze-prod-99
2026-04-01,Compute Engine,us-central1,Backend,prod,45.95,cloudgaze-prod-99
